record_id,Timestamp,Location,Latitude,Longitude,Day_of_Week,Hour_of_Day,Incident_Congestion,Weather_Condition,Road_Condition,Vehicle_Type,Vehicle_Damage,Accident_Severity,Accident_Reason,Driver_Violation,Number_of_Deaths,Number_of_Injuries,Summary_Road_Name,Daily_Traffic_Volume,Daily_Average_Speed,Daily_Congestion_Level,Daily_Incident_Reports,Daily_Public_Transport_Usage,Daily_Parking_Usage,Day_of_Week_Name,Time_of_Day,Day_of_Week_Num,Month,Is_Weekend
19555,2023-05-03 05:41:00,Jayanagar,12.872333,77.669764,Wednesday,5,Light,Clear,Wet,Auto Rickshaw,Moderate,Serious,Ignoring Signal,Jumping Signal,0,1,South End Circle,18689,36.75,34.72,1,61.33,71.43,Wednesday,Morning,2,5,0
19556,2023-11-11 03:29:00,Indiranagar,12.906066,77.742213,Saturday,3,Light,Haze,Wet,Motorcycle,Unknown,No Injury,Drunk Driving,Jumping Signal,0,0,CMH Road,19665,38.71,30.0,0,36.52,60.26,Saturday,Night,5,11,1
19557,2023-07-19 17:11:00,Whitefield,12.977957,77.741726,Wednesday,17,Very Heavy,Raining,Wet,Bus,Moderate,Minor,Ignoring Signal,Jumping Signal,0,1,ITPL Main Road,51092,7.65,75.77,1,59.45,89.93,Wednesday,Evening,2,7,0
19558,2023-11-12 02:10:00,Whitefield,12.892529,77.477407,Sunday,2,Light,Overcast,Wet,Truck,Unknown,No Injury,Drunk Driving,Unknown,0,0,Marathahalli Bridge,54154,11.03,91.41,0,55.97,50.07,Sunday,Night,6,11,1
19559,2023-01-14 21:02:00,HSR Layout,13.117354,77.483269,Saturday,21,Moderate,Raining,Wet,Motorcycle,Minor,Minor,Drunk Driving,Unknown,0,2,Outer Ring Road,37840,24.28,64.04,0,35.86,69.37,Saturday,Night,5,1,1
19560,2023-06-23 06:30:00,Koramangala,13.042536,77.523404,Friday,6,Moderate,Clear,Wet,Motorcycle,Moderate,Serious,Ignoring Signal,Jumping Signal,0,1,80 Feet Road,48133,11.73,81.85,0,59.34,54.25,Friday,Morning,4,6,0
19561,2023-03-23 14:59:00,Indiranagar,13.078272,77.654629,Thursday,14,Light,Cloudy,Under Construction,Truck,Unknown,No Injury,Drunk Driving,Overspeeding,0,0,100 Feet Road,36470,20.78,53.64,0,43.49,52.82,Thursday,Afternoon,3,3,0
19562,2023-07-17 08:04:00,HSR Layout,13.046489,77.563507,Monday,8,Very Heavy,Haze,Under Construction,Car,Moderate,Serious,Distracted Driving,Overspeeding,0,1,27th Main Road,6174,52.02,30.0,0,52.1,81.22,Monday,Morning,0,7,0
19563,2023-11-20 22:14:00,Whitefield,13.085379,77.470352,Monday,22,Moderate,Raining,Potholes,Bus,Severe,Serious,Drunk Driving,Overspeeding,0,1,Marathahalli Bridge,12212,51.34,30.0,1,47.38,85.73,Monday,Night,0,11,0
19564,2023-05-28 12:24:00,HSR Layout,12.919353,77.543653,Sunday,12,Light,Clear,Potholes,Truck,Unknown,No Injury,Distracted Driving,Unknown,0,0,Outer Ring Road,35950,27.46,62.08,0,74.38,84.85,Sunday,Afternoon,6,5,1
19565,2023-07-30 16:58:00,Indiranagar,13.093274,77.582772,Sunday,16,Moderate,Cloudy,Potholes,Bicycle,Moderate,Serious,Distracted Driving,Unknown,0,3,100 Feet Road,40605,21.19,71.06,0,83.86,61.24,Sunday,Afternoon,6,7,1
19566,2023-10-30 23:32:00,Indiranagar,12.965291,77.449261,Monday,23,Light,Overcast,Under Construction,Auto Rickshaw,Minor,Minor,Drunk Driving,No Helmet,0,1,100 Feet Road,42206,16.93,65.12,0,53.16,95.8,Monday,Night,0,10,0
19567,2023-03-25 14:49:00,HSR Layout,12.985424,77.500269,Saturday,14,Light,Raining,Under Construction,Car,Moderate,Minor,Distracted Driving,No Helmet,0,2,27th Main Road,43516,13.22,73.2,1,61.61,61.12,Saturday,Afternoon,5,3,1
19568,2023-06-28 23:55:00,Koramangala,13.004328,77.674085,Wednesday,23,Light,Haze,Dry,Auto Rickshaw,Severe,Serious,Ignoring Signal,Overspeeding,0,1,80 Feet Road,12911,51.57,30.0,0,41.38,64.99,Wednesday,Night,2,6,0
19569,2023-12-08 07:32:00,HSR Layout,13.050744,77.66812,Friday,7,Light,Clear,Under Construction,Motorcycle,Minor,Minor,Ignoring Signal,No Helmet,0,1,Outer Ring Road,43000,21.19,67.04,0,34.57,84.2,Friday,Morning,4,12,0
19570,2023-04-02 12:26:00,Koramangala,12.844692,77.597168,Sunday,12,Moderate,Foggy,Potholes,Bus,Moderate,Minor,Speeding,Overspeeding,0,2,80 Feet Road,49557,8.79,80.29,0,77.37,78.01,Sunday,Afternoon,6,4,1
19571,2023-01-18 22:13:00,Indiranagar,12.921802,77.493493,Wednesday,22,Light,Cloudy,Wet,Truck,Unknown,No Injury,Ignoring Signal,Unknown,0,0,CMH Road,53603,13.01,89.52,1,33.85,77.53,Wednesday,Night,2,1,0
19572,2023-09-23 13:37:00,Indiranagar,13.011796,77.532134,Saturday,13,Light,Clear,Potholes,Truck,Minor,Minor,Drunk Driving,No Helmet,0,2,CMH Road,17951,45.36,30.0,1,80.45,59.01,Saturday,Afternoon,5,9,1
19573,2023-07-28 09:38:00,Indiranagar,13.021376,77.687306,Friday,9,Heavy,Overcast,Potholes,Bicycle,Minor,Minor,Speeding,Unknown,0,1,100 Feet Road,45255,13.6,73.9,0,52.87,67.37,Friday,Morning,4,7,0
19574,2023-03-26 08:58:00,Jayanagar,12.938592,77.744574,Sunday,8,Very Heavy,Raining,Dry,Car,Minor,Minor,Speeding,Unknown,0,1,South End Circle,32961,22.89,53.81,0,40.74,80.37,Sunday,Morning,6,3,1
19575,2023-06-15 08:36:00,Whitefield,12.94289,77.601949,Thursday,8,Very Heavy,Cloudy,Wet,Truck,Minor,Minor,Distracted Driving,No Helmet,0,2,ITPL Main Road,51130,5.2,89.96,0,69.87,86.01,Thursday,Morning,3,6,0
19576,2023-02-06 18:56:00,Jayanagar,12.959327,77.491864,Monday,18,Heavy,Clear,Potholes,Bus,Moderate,Serious,Speeding,No Helmet,0,1,South End Circle,8045,48.41,30.0,0,72.18,52.53,Monday,Evening,0,2,0
19577,2023-07-22 18:58:00,Whitefield,12.87987,77.622706,Saturday,18,Very Heavy,Haze,Under Construction,Car,Unknown,No Injury,Ignoring Signal,Overspeeding,0,0,ITPL Main Road,24464,36.4,36.76,0,39.57,64.4,Saturday,Evening,5,7,1
19578,2023-05-29 00:06:00,Koramangala,12.914444,77.451776,Monday,0,Moderate,Overcast,Under Construction,Truck,Moderate,Serious,Distracted Driving,Jumping Signal,0,2,Sony World Junction,29759,25.97,51.06,0,84.94,88.25,Monday,Night,0,5,0
19579,2023-11-24 12:43:00,HSR Layout,13.104038,77.55767,Friday,12,Light,Cloudy,Wet,Car,Moderate,Serious,Speeding,Overspeeding,0,1,Outer Ring Road,49293,8.6,81.0,0,45.09,96.01,Friday,Afternoon,4,11,0
19580,2023-12-16 23:02:00,Whitefield,13.016386,77.717982,Saturday,23,Moderate,Cloudy,Wet,Auto Rickshaw,Moderate,Minor,Distracted Driving,Unknown,0,1,ITPL Main Road,39570,19.22,63.35,0,51.3,98.18,Saturday,Night,5,12,1
19581,2023-10-03 05:02:00,Jayanagar,12.966867,77.740321,Tuesday,5,Light,Overcast,Potholes,Truck,Minor,Minor,Speeding,No Helmet,0,1,4th Block Complex,39686,18.41,64.51,0,74.83,97.98,Tuesday,Morning,1,10,0
19582,2023-07-27 02:12:00,Koramangala,13.064155,77.722417,Thursday,2,Moderate,Clear,Under Construction,Auto Rickshaw,Moderate,Serious,Drunk Driving,No Helmet,0,4,Sony World Junction,6717,51.0,30.0,0,62.86,64.64,Thursday,Night,3,7,0
19583,2023-03-20 22:09:00,Jayanagar,13.007763,77.462728,Monday,22,Light,Clear,Under Construction,Bus,Minor,Minor,Speeding,Jumping Signal,0,2,4th Block Complex,29274,29.73,51.13,0,32.64,93.22,Monday,Night,0,3,0
19584,2023-06-23 05:40:00,Koramangala,13.08498,77.641335,Friday,5,Light,Foggy,Potholes,Car,Minor,Minor,Speeding,Jumping Signal,0,2,80 Feet Road,48133,11.73,81.85,0,59.34,54.25,Friday,Morning,4,6,0
19585,2023-02-12 03:15:00,HSR Layout,12.865073,77.611106,Sunday,3,Moderate,Raining,Potholes,Car,Severe,Serious,Drunk Driving,Unknown,0,2,27th Main Road,52707,5.45,86.09,0,73.13,54.24,Sunday,Night,6,2,1
19586,2023-08-26 13:01:00,HSR Layout,12.976363,77.514922,Saturday,13,Moderate,Raining,Under Construction,Car,Severe,Serious,Distracted Driving,Unknown,0,4,Outer Ring Road,8728,53.98,30.0,2,75.96,59.71,Saturday,Afternoon,5,8,1
19587,2023-04-07 02:55:00,Jayanagar,12.877047,77.677058,Friday,2,Light,Clear,Potholes,Bicycle,Moderate,Serious,Drunk Driving,Jumping Signal,0,1,South End Circle,56352,7.18,84.33,1,42.36,59.4,Friday,Night,4,4,0
19588,2023-03-06 14:42:00,Koramangala,12.967396,77.665392,Monday,14,Light,Haze,Under Construction,Car,Severe,Serious,Drunk Driving,Overspeeding,0,2,80 Feet Road,39258,15.87,67.42,0,35.63,55.76,Monday,Afternoon,0,3,0
19589,2023-12-30 22:52:00,Jayanagar,13.016075,77.619316,Saturday,22,Light,Clear,Under Construction,Bicycle,Moderate,Serious,Speeding,No Helmet,0,4,4th Block Complex,35144,24.34,53.56,0,69.82,60.96,Saturday,Night,5,12,1
19590,2023-06-17 09:39:00,Jayanagar,12.886643,77.522194,Saturday,9,Heavy,Raining,Dry,Bicycle,Moderate,Serious,Drunk Driving,Overspeeding,0,2,South End Circle,25696,36.64,36.09,0,62.24,82.1,Saturday,Morning,5,6,1
19591,2023-11-13 16:53:00,Jayanagar,13.031145,77.68047,Monday,16,Moderate,Foggy,Wet,Bicycle,Minor,Minor,Speeding,Overspeeding,0,2,4th Block Complex,54533,9.5,91.3,0,63.37,81.95,Monday,Afternoon,0,11,0
19592,2023-06-16 20:05:00,Indiranagar,12.842836,77.459105,Friday,20,Very Heavy,Overcast,Wet,Truck,Severe,Serious,Drunk Driving,No Helmet,0,1,100 Feet Road,15964,42.96,31.34,2,56.02,70.63,Friday,Evening,4,6,0
19593,2023-09-29 13:31:00,Indiranagar,12.954234,77.52313,Friday,13,Light,Haze,Potholes,Auto Rickshaw,Moderate,Minor,Distracted Driving,Unknown,0,2,CMH Road,27690,32.77,46.28,2,43.55,77.01,Friday,Afternoon,4,9,0
19594,2023-04-25 21:17:00,Whitefield,12.858852,77.56481,Tuesday,21,Moderate,Foggy,Under Construction,Bus,Moderate,Serious,Drunk Driving,Unknown,0,3,ITPL Main Road,56492,6.47,88.32,0,46.26,77.57,Tuesday,Night,1,4,0
19595,2023-06-16 02:48:00,HSR Layout,12.97481,77.701468,Friday,2,Moderate,Raining,Potholes,Bus,Minor,Minor,Speeding,No Helmet,0,1,27th Main Road,48117,12.57,75.24,0,80.5,82.0,Friday,Night,4,6,0
19596,2023-01-01 08:13:00,Whitefield,13.104594,77.670107,Sunday,8,Heavy,Cloudy,Wet,Bus,Moderate,Minor,Distracted Driving,No Helmet,0,2,ITPL Main Road,53987,6.55,85.4,0,44.88,92.56,Sunday,Morning,6,1,1
19597,2023-08-14 12:05:00,Jayanagar,13.025891,77.672679,Monday,12,Light,Overcast,Wet,Auto Rickshaw,Unknown,No Injury,Speeding,Unknown,0,0,4th Block Complex,28291,31.63,48.22,1,53.49,95.54,Monday,Afternoon,0,8,0
19598,2023-07-31 11:24:00,HSR Layout,12.924895,77.672184,Monday,11,Heavy,Cloudy,Potholes,Bicycle,Severe,Serious,Speeding,Overspeeding,0,3,Outer Ring Road,47879,14.58,79.85,0,59.12,99.38,Monday,Morning,0,7,0
19599,2023-12-25 01:53:00,Koramangala,13.041479,77.654012,Monday,1,Light,Clear,Dry,Motorcycle,Minor,Minor,Speeding,Unknown,0,1,80 Feet Road,10235,46.77,30.0,0,84.66,97.38,Monday,Night,0,12,0
19600,2023-10-26 07:25:00,Jayanagar,12.875831,77.504461,Thursday,7,Light,Haze,Potholes,Motorcycle,Moderate,Minor,Drunk Driving,Unknown,0,1,4th Block Complex,33155,24.58,49.97,0,38.96,61.35,Thursday,Morning,3,10,0
19601,2023-02-23 00:59:00,Jayanagar,12.958304,77.702082,Thursday,0,Moderate,Overcast,Dry,Auto Rickshaw,Moderate,Minor,Speeding,Unknown,0,2,South End Circle,58384,10.27,97.01,1,67.07,50.67,Thursday,Night,3,2,0
19602,2023-10-27 07:36:00,Indiranagar,13.028281,77.514173,Friday,7,Moderate,Foggy,Wet,Auto Rickshaw,Severe,Serious,Drunk Driving,Unknown,0,1,100 Feet Road,59467,13.76,96.19,1,52.54,97.43,Friday,Morning,4,10,0
19603,2023-12-24 14:23:00,Jayanagar,12.917801,77.473067,Sunday,14,Light,Clear,Wet,Motorcycle,Moderate,Serious,Distracted Driving,No Helmet,0,2,South End Circle,18034,38.31,33.22,0,84.97,94.66,Sunday,Afternoon,6,12,1
19604,2023-06-19 06:09:00,Indiranagar,13.042501,77.703441,Monday,6,Moderate,Cloudy,Under Construction,Bicycle,Moderate,Minor,Drunk Driving,Jumping Signal,0,1,100 Feet Road,22468,38.38,30.0,0,32.82,64.34,Monday,Morning,0,6,0
19605,2023-02-08 19:43:00,Indiranagar,13.061806,77.685014,Wednesday,19,Heavy,Clear,Wet,Bus,Minor,Minor,Ignoring Signal,No Helmet,0,2,100 Feet Road,33506,27.08,46.56,0,60.12,74.68,Wednesday,Evening,2,2,0
19606,2023-07-23 08:31:00,Jayanagar,13.055402,77.637052,Sunday,8,Very Heavy,Clear,Dry,Truck,Minor,Minor,Distracted Driving,Unknown,0,2,South End Circle,6342,56.66,30.0,0,51.68,89.99,Sunday,Morning,6,7,1
19607,2023-03-31 16:47:00,Indiranagar,12.978261,77.721366,Friday,16,Light,Foggy,Dry,Car,Moderate,Minor,Distracted Driving,No Helmet,0,1,100 Feet Road,59483,8.32,97.36,0,52.92,76.48,Friday,Afternoon,4,3,0
19608,2023-02-27 22:11:00,Indiranagar,12.941412,77.447395,Monday,22,Moderate,Haze,Under Construction,Bicycle,Unknown,No Injury,Ignoring Signal,Overspeeding,0,0,100 Feet Road,59104,13.81,93.51,0,45.32,51.19,Monday,Night,0,2,0
19609,2023-04-25 03:23:00,Jayanagar,13.075631,77.550282,Tuesday,3,Light,Raining,Wet,Auto Rickshaw,Unknown,No Injury,Drunk Driving,No Helmet,0,0,4th Block Complex,24270,34.53,40.55,0,67.48,82.95,Tuesday,Night,1,4,0
19610,2023-06-07 15:18:00,Koramangala,13.038254,77.733121,Wednesday,15,Light,Foggy,Dry,Auto Rickshaw,Minor,Minor,Ignoring Signal,Overspeeding,0,1,Sony World Junction,9031,55.89,30.0,0,36.99,54.66,Wednesday,Afternoon,2,6,0
19611,2023-01-07 15:53:00,HSR Layout,12.843526,77.505705,Saturday,15,Moderate,Raining,Potholes,Motorcycle,Severe,Serious,Drunk Driving,Jumping Signal,0,3,27th Main Road,54094,11.28,88.43,0,61.92,90.21,Saturday,Afternoon,5,1,1
19612,2023-07-22 04:19:00,Whitefield,13.060795,77.533666,Saturday,4,Light,Raining,Under Construction,Car,Severe,Serious,Speeding,No Helmet,0,1,ITPL Main Road,24464,36.4,36.76,0,39.57,64.4,Saturday,Night,5,7,1
19613,2023-05-23 23:02:00,Whitefield,13.033249,77.589322,Tuesday,23,Moderate,Haze,Wet,Motorcycle,Moderate,Minor,Drunk Driving,No Helmet,0,1,ITPL Main Road,41972,13.44,70.42,0,72.38,86.13,Tuesday,Night,1,5,0
19614,2023-06-06 16:05:00,Koramangala,12.863149,77.725882,Tuesday,16,Light,Haze,Under Construction,Bicycle,Severe,Serious,Drunk Driving,No Helmet,0,4,80 Feet Road,55545,7.91,90.51,1,73.96,55.55,Tuesday,Afternoon,1,6,0
19615,2023-07-07 05:56:00,HSR Layout,13.087208,77.596414,Friday,5,Light,Haze,Potholes,Motorcycle,Moderate,Serious,Speeding,Overspeeding,0,3,27th Main Road,8357,56.6,30.0,0,52.83,57.91,Friday,Morning,4,7,0
19616,2023-05-29 00:43:00,Jayanagar,12.929979,77.703972,Monday,0,Moderate,Foggy,Wet,Auto Rickshaw,Moderate,Minor,Drunk Driving,No Helmet,0,2,South End Circle,24763,34.79,38.95,1,35.2,67.61,Monday,Night,0,5,0
19617,2023-04-16 19:27:00,Jayanagar,12.911232,77.456224,Sunday,19,Very Heavy,Clear,Potholes,Bus,Severe,Serious,Distracted Driving,Unknown,0,2,South End Circle,32568,26.72,55.39,1,34.45,65.66,Sunday,Evening,6,4,1
19618,2023-08-18 20:18:00,Whitefield,12.832684,77.449087,Friday,20,Very Heavy,Cloudy,Wet,Bus,Moderate,Minor,Ignoring Signal,No Helmet,0,1,Marathahalli Bridge,22189,34.38,30.0,0,76.76,68.42,Friday,Evening,4,8,0
19619,2023-04-13 07:15:00,Whitefield,12.897716,77.616793,Thursday,7,Light,Clear,Potholes,Bicycle,Moderate,Minor,Drunk Driving,Jumping Signal,0,2,ITPL Main Road,39686,17.52,63.62,0,50.32,55.38,Thursday,Morning,3,4,0
19620,2023-06-05 23:20:00,Koramangala,12.868784,77.5997,Monday,23,Moderate,Raining,Potholes,Truck,Moderate,Minor,Drunk Driving,No Helmet,0,1,Sony World Junction,58282,13.9,91.49,1,36.12,75.32,Monday,Night,0,6,0
19621,2023-09-16 04:27:00,Koramangala,13.089145,77.675488,Saturday,4,Light,Overcast,Dry,Car,Severe,Serious,Ignoring Signal,No Helmet,0,2,80 Feet Road,47020,11.71,82.39,1,53.23,61.04,Saturday,Night,5,9,1
19622,2023-09-23 08:18:00,Jayanagar,13.084514,77.716534,Saturday,8,Heavy,Foggy,Wet,Car,Minor,Minor,Distracted Driving,Unknown,0,2,South End Circle,39669,23.55,59.4,0,36.07,88.28,Saturday,Morning,5,9,1
19623,2023-08-13 20:17:00,Indiranagar,12.984959,77.572846,Sunday,20,Very Heavy,Foggy,Dry,Bus,Moderate,Serious,Ignoring Signal,Overspeeding,0,3,CMH Road,58753,8.35,91.09,1,59.34,69.68,Sunday,Evening,6,8,1
19624,2023-08-17 04:33:00,Indiranagar,13.077673,77.566849,Thursday,4,Light,Clear,Dry,Truck,Severe,Serious,Drunk Driving,Overspeeding,0,4,100 Feet Road,8186,50.41,30.0,0,44.97,94.47,Thursday,Night,3,8,0
19625,2023-10-29 04:48:00,Whitefield,13.031279,77.596105,Sunday,4,Light,Clear,Potholes,Car,Minor,Minor,Distracted Driving,Overspeeding,0,2,Marathahalli Bridge,12509,46.02,30.0,2,65.76,91.79,Sunday,Night,6,10,1
19626,2023-09-06 11:12:00,HSR Layout,12.942981,77.685028,Wednesday,11,Heavy,Raining,Dry,Truck,Moderate,Minor,Ignoring Signal,Jumping Signal,0,1,Outer Ring Road,23664,41.06,36.76,0,67.3,66.54,Wednesday,Morning,2,9,0
19627,2023-06-28 20:54:00,Jayanagar,13.080011,77.690546,Wednesday,20,Heavy,Overcast,Potholes,Motorcycle,Minor,Minor,Speeding,Overspeeding,0,1,South End Circle,35631,28.98,52.37,0,59.37,56.16,Wednesday,Evening,2,6,0
19628,2023-08-27 20:59:00,Indiranagar,13.007858,77.531359,Sunday,20,Very Heavy,Foggy,Dry,Bus,Unknown,No Injury,Ignoring Signal,Jumping Signal,0,0,100 Feet Road,23668,32.44,30.0,0,56.16,82.84,Sunday,Evening,6,8,1
19629,2023-07-31 01:12:00,Whitefield,13.090064,77.713209,Monday,1,Moderate,Foggy,Dry,Bus,Minor,Minor,Distracted Driving,Unknown,0,1,ITPL Main Road,52389,10.63,79.39,0,46.08,70.43,Monday,Night,0,7,0
19630,2023-04-29 10:22:00,Koramangala,13.028952,77.464406,Saturday,10,Very Heavy,Overcast,Potholes,Bicycle,Moderate,Minor,Speeding,Unknown,0,1,Sony World Junction,58823,10.82,90.92,1,57.68,84.96,Saturday,Morning,5,4,1
19631,2023-10-19 02:28:00,Whitefield,13.090933,77.459089,Thursday,2,Light,Clear,Wet,Truck,Minor,Minor,Speeding,No Helmet,0,1,ITPL Main Road,40691,21.52,70.49,0,77.26,84.49,Thursday,Night,3,10,0
19632,2023-08-09 20:35:00,Jayanagar,13.099598,77.472316,Wednesday,20,Heavy,Raining,Potholes,Auto Rickshaw,Moderate,Minor,Drunk Driving,No Helmet,0,1,South End Circle,6224,51.29,30.0,1,64.8,76.17,Wednesday,Evening,2,8,0
19633,2023-12-29 10:30:00,Koramangala,13.03601,77.519349,Friday,10,Heavy,Raining,Dry,Bicycle,Minor,Minor,Distracted Driving,Unknown,0,2,80 Feet Road,39401,18.97,60.06,1,84.03,66.22,Friday,Morning,4,12,0
19634,2023-11-28 22:21:00,Koramangala,12.914194,77.533421,Tuesday,22,Moderate,Haze,Potholes,Bicycle,Severe,Fatal,Drunk Driving,Overspeeding,1,3,80 Feet Road,59871,11.5,96.21,0,51.54,69.79,Tuesday,Night,1,11,0
19635,2023-12-06 04:42:00,Whitefield,12.930078,77.476921,Wednesday,4,Light,Overcast,Potholes,Auto Rickshaw,Moderate,Minor,Ignoring Signal,Jumping Signal,0,1,ITPL Main Road,9688,50.87,30.0,0,74.19,87.12,Wednesday,Night,2,12,0
19636,2023-11-21 15:39:00,Indiranagar,13.04358,77.464703,Tuesday,15,Moderate,Overcast,Potholes,Truck,Moderate,Serious,Speeding,Jumping Signal,0,1,100 Feet Road,30825,31.13,44.52,0,51.21,54.1,Tuesday,Afternoon,1,11,0
19637,2023-11-03 23:50:00,Whitefield,13.03153,77.477385,Friday,23,Light,Foggy,Dry,Car,Severe,Serious,Distracted Driving,No Helmet,0,3,Marathahalli Bridge,59407,10.41,89.2,0,47.57,91.74,Friday,Night,4,11,0
19638,2023-12-06 19:40:00,HSR Layout,12.989359,77.5636,Wednesday,19,Very Heavy,Overcast,Dry,Motorcycle,Severe,Fatal,Speeding,Jumping Signal,1,3,Outer Ring Road,5760,51.6,30.0,0,55.82,67.47,Wednesday,Evening,2,12,0
19639,2023-06-04 21:50:00,Jayanagar,12.937036,77.55331,Sunday,21,Moderate,Foggy,Dry,Truck,Minor,Minor,Ignoring Signal,No Helmet,0,2,South End Circle,26147,33.56,35.36,0,34.12,88.74,Sunday,Night,6,6,1
19640,2023-06-14 17:49:00,Koramangala,13.050897,77.511223,Wednesday,17,Very Heavy,Raining,Dry,Motorcycle,Minor,Minor,Drunk Driving,Unknown,0,1,Sony World Junction,12324,44.4,30.0,0,64.2,52.44,Wednesday,Evening,2,6,0
19641,2023-12-29 04:44:00,Whitefield,12.995945,77.710026,Friday,4,Light,Foggy,Potholes,Truck,Moderate,Minor,Drunk Driving,Unknown,0,1,Marathahalli Bridge,46570,8.84,80.21,0,30.51,50.36,Friday,Night,4,12,0
19642,2023-04-02 08:02:00,HSR Layout,12.943039,77.67536,Sunday,8,Heavy,Overcast,Dry,Car,Unknown,No Injury,Drunk Driving,Overspeeding,0,0,27th Main Road,30282,27.9,41.15,0,33.07,65.66,Sunday,Morning,6,4,1
19643,2023-05-18 01:44:00,HSR Layout,12.977475,77.557628,Thursday,1,Moderate,Raining,Potholes,Bicycle,Moderate,Minor,Drunk Driving,Jumping Signal,0,2,27th Main Road,54856,5.99,86.21,0,41.4,75.01,Thursday,Night,3,5,0
19644,2023-11-27 06:33:00,Indiranagar,12.853908,77.740405,Monday,6,Light,Foggy,Dry,Auto Rickshaw,Severe,Serious,Distracted Driving,Overspeeding,0,2,100 Feet Road,45626,9.42,71.92,1,76.29,87.59,Monday,Morning,0,11,0
19645,2023-05-21 09:16:00,Indiranagar,12.842689,77.473976,Sunday,9,Very Heavy,Clear,Under Construction,Truck,Severe,Serious,Speeding,No Helmet,0,3,CMH Road,7664,49.56,30.0,0,35.04,77.41,Sunday,Morning,6,5,1
19646,2023-02-17 16:06:00,Koramangala,13.031831,77.670262,Friday,16,Moderate,Clear,Wet,Motorcycle,Minor,Minor,Distracted Driving,Overspeeding,0,1,Sony World Junction,16747,47.49,30.0,0,39.37,95.03,Friday,Afternoon,4,2,0
19647,2023-11-27 03:05:00,Jayanagar,12.945941,77.452197,Monday,3,Light,Cloudy,Dry,Bus,Moderate,Minor,Drunk Driving,No Helmet,0,1,South End Circle,6224,55.59,30.0,0,52.71,76.93,Monday,Night,0,11,0
19648,2023-07-26 08:18:00,Koramangala,12.822653,77.532368,Wednesday,8,Very Heavy,Haze,Dry,Truck,Unknown,No Injury,Drunk Driving,No Helmet,0,0,80 Feet Road,21380,42.53,33.66,0,62.83,53.88,Wednesday,Morning,2,7,0
19649,2023-07-16 11:54:00,Jayanagar,12.961782,77.579826,Sunday,11,Very Heavy,Overcast,Under Construction,Truck,Minor,Minor,Drunk Driving,No Helmet,0,2,4th Block Complex,42347,12.73,65.64,0,66.42,85.68,Sunday,Morning,6,7,1
19650,2023-02-02 14:29:00,Whitefield,12.90212,77.585989,Thursday,14,Light,Haze,Potholes,Auto Rickshaw,Moderate,Minor,Speeding,Jumping Signal,0,2,ITPL Main Road,28617,35.18,44.58,0,61.2,80.89,Thursday,Afternoon,3,2,0
19651,2023-03-19 06:06:00,Koramangala,13.005566,77.47816,Sunday,6,Moderate,Clear,Wet,Bus,Moderate,Minor,Ignoring Signal,No Helmet,0,1,Sony World Junction,29477,32.07,45.98,0,35.3,67.4,Sunday,Morning,6,3,1
19652,2023-12-26 16:59:00,HSR Layout,12.876958,77.538941,Tuesday,16,Light,Raining,Dry,Bus,Severe,Serious,Distracted Driving,No Helmet,0,4,Outer Ring Road,39577,20.14,59.37,0,30.91,67.85,Tuesday,Afternoon,1,12,0
19653,2023-01-30 19:53:00,Whitefield,13.04274,77.697813,Monday,19,Very Heavy,Cloudy,Potholes,Car,Severe,Serious,Ignoring Signal,Overspeeding,0,3,Marathahalli Bridge,43446,21.01,72.86,0,57.48,55.87,Monday,Evening,0,1,0
19654,2023-04-25 11:02:00,Indiranagar,12.858129,77.446091,Tuesday,11,Heavy,Foggy,Wet,Motorcycle,Moderate,Serious,Distracted Driving,Overspeeding,0,3,100 Feet Road,6760,55.43,30.0,0,56.65,71.52,Tuesday,Morning,1,4,0
19655,2023-12-11 12:31:00,Indiranagar,13.11425,77.677209,Monday,12,Light,Clear,Wet,Motorcycle,Minor,Minor,Speeding,Unknown,0,2,CMH Road,47395,13.31,75.75,0,83.5,71.43,Monday,Afternoon,0,12,0
19656,2023-12-27 06:09:00,Indiranagar,13.094938,77.589014,Wednesday,6,Light,Haze,Wet,Motorcycle,Moderate,Minor,Speeding,Unknown,0,2,CMH Road,53082,7.65,90.0,0,63.34,93.09,Wednesday,Morning,2,12,0
19657,2023-10-07 09:03:00,Koramangala,12.919082,77.716396,Saturday,9,Very Heavy,Foggy,Dry,Bicycle,Minor,Minor,Ignoring Signal,No Helmet,0,1,Sony World Junction,37616,26.43,64.44,0,65.15,77.8,Saturday,Morning,5,10,1
19658,2023-03-18 05:35:00,HSR Layout,12.827737,77.525442,Saturday,5,Moderate,Clear,Dry,Auto Rickshaw,Severe,Fatal,Ignoring Signal,Unknown,2,1,Outer Ring Road,15909,48.0,30.0,0,34.43,81.3,Saturday,Morning,5,3,1
19659,2023-04-06 13:00:00,Koramangala,12.965299,77.538876,Thursday,13,Moderate,Overcast,Wet,Truck,Minor,Minor,Drunk Driving,Unknown,0,2,Sony World Junction,42216,16.68,69.82,0,46.66,56.55,Thursday,Afternoon,3,4,0
19660,2023-10-03 15:10:00,Koramangala,12.914088,77.713105,Tuesday,15,Moderate,Haze,Dry,Motorcycle,Severe,Serious,Speeding,Overspeeding,0,2,80 Feet Road,5944,56.89,30.0,1,52.07,74.12,Tuesday,Afternoon,1,10,0
