record_id,Timestamp,Location,Latitude,Longitude,Day_of_Week,Hour_of_Day,Incident_Congestion,Weather_Condition,Road_Condition,Vehicle_Type,Vehicle_Damage,Accident_Severity,Accident_Reason,Driver_Violation,Number_of_Deaths,Number_of_Injuries,Summary_Road_Name,Daily_Traffic_Volume,Daily_Average_Speed,Daily_Congestion_Level,Daily_Incident_Reports,Daily_Public_Transport_Usage,Daily_Parking_Usage,Day_of_Week_Name,Time_of_Day,Day_of_Week_Num,Month,Is_Weekend
15536,2023-02-07 13:50:00,Jayanagar,12.925019,77.583481,Tuesday,13,Moderate,Cloudy,Wet,Auto Rickshaw,Minor,Minor,Speeding,Overspeeding,0,2,4th Block Complex,27882,33.15,48.76,0,58.97,68.3,Tuesday,Afternoon,1,2,0
15537,2023-01-29 02:00:00,HSR Layout,12.913356,77.653654,Sunday,2,Moderate,Clear,Under Construction,Car,Unknown,No Injury,Speeding,No Helmet,0,0,Outer Ring Road,49943,14.51,77.79,0,78.11,89.34,Sunday,Night,6,1,1
15538,2023-12-04 07:31:00,HSR Layout,12.92117,77.639047,Monday,7,Moderate,Raining,Under Construction,Auto Rickshaw,Minor,Minor,Distracted Driving,Overspeeding,0,1,27th Main Road,57856,6.09,100.0,1,70.07,91.43,Monday,Morning,0,12,0
15539,2023-08-04 09:43:00,Whitefield,12.981218,77.757186,Friday,9,Very Heavy,Clear,Wet,Auto Rickshaw,Severe,Serious,Distracted Driving,Unknown,0,1,ITPL Main Road,34294,26.99,55.86,3,74.55,69.0,Friday,Morning,4,8,0
15540,2023-11-13 22:45:00,Jayanagar,12.926547,77.589078,Monday,22,Moderate,Clear,Potholes,Auto Rickshaw,Minor,Minor,Ignoring Signal,Jumping Signal,0,1,4th Block Complex,54533,9.5,91.3,0,63.37,81.95,Monday,Night,0,11,0
15541,2023-11-04 16:56:00,Koramangala,12.94403,77.624373,Saturday,16,Light,Foggy,Potholes,Auto Rickshaw,Minor,Minor,Drunk Driving,No Helmet,0,2,Sony World Junction,39640,20.47,66.13,0,70.22,59.2,Saturday,Afternoon,5,11,1
15542,2023-06-23 09:46:00,Jayanagar,12.944008,77.57377,Friday,9,Heavy,Haze,Under Construction,Bicycle,Minor,Minor,Speeding,No Helmet,0,1,South End Circle,26639,30.99,47.45,1,41.55,80.14,Friday,Morning,4,6,0
15543,2023-07-26 15:03:00,Koramangala,12.938104,77.621732,Wednesday,15,Moderate,Cloudy,Wet,Car,Moderate,Minor,Drunk Driving,No Helmet,0,1,80 Feet Road,21380,42.53,33.66,0,62.83,53.88,Wednesday,Afternoon,2,7,0
15544,2023-05-11 03:12:00,Koramangala,12.929109,77.623857,Thursday,3,Light,Overcast,Potholes,Truck,Minor,Minor,Drunk Driving,Unknown,0,2,80 Feet Road,30934,25.64,43.44,0,49.01,83.38,Thursday,Night,3,5,0
15545,2023-04-10 21:53:00,Whitefield,12.966851,77.759148,Monday,21,Light,Clear,Wet,Auto Rickshaw,Moderate,Serious,Speeding,Unknown,0,1,Marathahalli Bridge,39363,17.71,67.15,0,65.7,50.71,Monday,Night,0,4,0
15546,2023-08-30 17:28:00,Whitefield,12.970871,77.745574,Wednesday,17,Heavy,Raining,Potholes,Bicycle,Unknown,No Injury,Drunk Driving,No Helmet,0,0,Marathahalli Bridge,41673,13.52,65.15,0,83.28,64.68,Wednesday,Evening,2,8,0
15547,2023-02-11 02:02:00,Jayanagar,12.927685,77.585962,Saturday,2,Moderate,Overcast,Wet,Car,Severe,Serious,Distracted Driving,Unknown,0,3,4th Block Complex,32652,26.72,52.27,3,47.22,50.89,Saturday,Night,5,2,1
15548,2023-01-31 04:40:00,Jayanagar,12.933976,77.586189,Tuesday,4,Moderate,Raining,Wet,Auto Rickshaw,Unknown,No Injury,Distracted Driving,No Helmet,0,0,South End Circle,45162,12.89,71.94,0,45.37,61.53,Tuesday,Night,1,1,0
15549,2023-11-14 02:17:00,HSR Layout,12.919896,77.641085,Tuesday,2,Moderate,Overcast,Potholes,Bicycle,Moderate,Serious,Drunk Driving,Unknown,0,2,27th Main Road,30923,24.27,42.37,0,59.48,89.46,Tuesday,Night,1,11,0
15550,2023-07-21 19:36:00,Koramangala,12.929623,77.623316,Friday,19,Heavy,Clear,Wet,Truck,Moderate,Serious,Drunk Driving,No Helmet,0,2,80 Feet Road,13057,51.49,30.0,0,60.06,76.8,Friday,Evening,4,7,0
15551,2023-07-26 20:31:00,Jayanagar,12.931719,77.593104,Wednesday,20,Very Heavy,Raining,Potholes,Auto Rickshaw,Moderate,Serious,Ignoring Signal,Jumping Signal,0,4,South End Circle,37923,20.36,58.68,3,55.26,84.75,Wednesday,Evening,2,7,0
15552,2023-06-19 10:09:00,Whitefield,12.994331,77.738434,Monday,10,Very Heavy,Haze,Potholes,Bicycle,Moderate,Minor,Speeding,Unknown,0,2,ITPL Main Road,48532,13.53,78.58,0,53.4,79.54,Monday,Morning,0,6,0
15553,2023-04-03 02:47:00,Koramangala,12.928404,77.619244,Monday,2,Light,Overcast,Dry,Auto Rickshaw,Severe,Fatal,Distracted Driving,No Helmet,2,3,80 Feet Road,6231,52.25,30.0,0,35.3,69.12,Monday,Night,0,4,0
15554,2023-10-12 00:48:00,Jayanagar,12.932945,77.574428,Thursday,0,Light,Cloudy,Under Construction,Car,Moderate,Minor,Speeding,Overspeeding,0,1,South End Circle,10224,48.18,30.0,1,61.43,83.01,Thursday,Night,3,10,0
15555,2023-03-01 21:48:00,HSR Layout,12.911536,77.651745,Wednesday,21,Moderate,Haze,Wet,Truck,Moderate,Serious,Ignoring Signal,Unknown,0,3,27th Main Road,40487,22.47,71.47,0,78.22,56.45,Wednesday,Night,2,3,0
15556,2023-07-16 00:57:00,Indiranagar,12.983684,77.638975,Sunday,0,Moderate,Foggy,Under Construction,Motorcycle,Minor,Minor,Distracted Driving,Unknown,0,2,CMH Road,28850,28.76,47.71,0,46.3,82.6,Sunday,Night,6,7,1
15557,2023-08-14 21:15:00,Indiranagar,12.981496,77.644805,Monday,21,Moderate,Foggy,Under Construction,Bus,Minor,Minor,Ignoring Signal,Unknown,0,1,CMH Road,9341,52.12,30.0,0,37.46,77.53,Monday,Night,0,8,0
15558,2023-05-20 16:42:00,Indiranagar,12.982576,77.638244,Saturday,16,Moderate,Cloudy,Dry,Auto Rickshaw,Minor,Minor,Speeding,Unknown,0,1,100 Feet Road,28972,31.3,45.77,0,33.83,94.64,Saturday,Afternoon,5,5,1
15559,2023-11-26 09:41:00,Whitefield,12.978632,77.748298,Sunday,9,Very Heavy,Clear,Potholes,Motorcycle,Moderate,Minor,Ignoring Signal,No Helmet,0,2,ITPL Main Road,18014,45.89,30.0,0,66.01,61.76,Sunday,Morning,6,11,1
15560,2023-09-12 11:50:00,Jayanagar,12.939006,77.586407,Tuesday,11,Very Heavy,Haze,Under Construction,Truck,Minor,Minor,Drunk Driving,Jumping Signal,0,1,4th Block Complex,19043,42.96,33.96,0,81.06,79.5,Tuesday,Morning,1,9,0
15561,2023-10-03 03:36:00,Koramangala,12.931214,77.617912,Tuesday,3,Light,Foggy,Wet,Auto Rickshaw,Severe,Serious,Distracted Driving,Jumping Signal,0,2,80 Feet Road,5944,56.89,30.0,1,52.07,74.12,Tuesday,Night,1,10,0
15562,2023-12-06 00:15:00,Whitefield,12.955078,77.729439,Wednesday,0,Moderate,Overcast,Potholes,Bus,Minor,Minor,Speeding,Overspeeding,0,1,ITPL Main Road,9688,50.87,30.0,0,74.19,87.12,Wednesday,Night,2,12,0
15563,2023-05-01 03:38:00,Whitefield,12.965784,77.73241,Monday,3,Moderate,Raining,Under Construction,Truck,Moderate,Minor,Drunk Driving,Overspeeding,0,2,Marathahalli Bridge,45570,11.96,67.04,0,58.96,87.12,Monday,Night,0,5,0
15564,2023-11-01 22:17:00,HSR Layout,12.917144,77.651501,Wednesday,22,Light,Haze,Wet,Truck,Severe,Fatal,Drunk Driving,Unknown,2,0,Outer Ring Road,24739,38.09,43.97,0,61.13,63.32,Wednesday,Night,2,11,0
15565,2023-11-13 22:21:00,Indiranagar,12.973577,77.644082,Monday,22,Moderate,Raining,Potholes,Auto Rickshaw,Unknown,No Injury,Drunk Driving,Unknown,0,0,CMH Road,32437,25.45,56.19,1,67.26,67.6,Monday,Night,0,11,0
15566,2023-06-25 02:03:00,Jayanagar,12.926488,77.593918,Sunday,2,Moderate,Raining,Dry,Truck,Moderate,Serious,Ignoring Signal,Unknown,0,1,South End Circle,39920,23.6,58.2,0,35.98,66.7,Sunday,Night,6,6,1
15567,2023-01-10 12:18:00,Whitefield,12.98941,77.745786,Tuesday,12,Light,Raining,Dry,Car,Unknown,No Injury,Drunk Driving,Unknown,0,0,Marathahalli Bridge,36898,27.5,51.79,0,73.35,51.55,Tuesday,Afternoon,1,1,0
15568,2023-07-30 22:47:00,Whitefield,12.982802,77.727525,Sunday,22,Moderate,Raining,Wet,Car,Minor,Minor,Speeding,No Helmet,0,1,Marathahalli Bridge,31036,30.65,44.81,0,71.11,99.01,Sunday,Night,6,7,1
15569,2023-10-20 21:18:00,Whitefield,12.9945,77.742013,Friday,21,Moderate,Overcast,Wet,Truck,Moderate,Minor,Distracted Driving,Overspeeding,0,2,Marathahalli Bridge,14227,42.29,30.0,0,61.03,69.89,Friday,Night,4,10,0
15570,2023-11-03 09:40:00,Koramangala,12.945681,77.628748,Friday,9,Heavy,Clear,Dry,Motorcycle,Moderate,Serious,Ignoring Signal,No Helmet,0,3,Sony World Junction,30147,32.29,43.71,0,71.91,81.75,Friday,Morning,4,11,0
15571,2023-07-16 00:22:00,Indiranagar,12.970317,77.645407,Sunday,0,Moderate,Raining,Potholes,Truck,Moderate,Serious,Ignoring Signal,Overspeeding,0,4,CMH Road,28850,28.76,47.71,0,46.3,82.6,Sunday,Night,6,7,1
15572,2023-05-24 12:46:00,Koramangala,12.93055,77.619291,Wednesday,12,Light,Clear,Under Construction,Car,Unknown,No Injury,Drunk Driving,No Helmet,0,0,80 Feet Road,16478,42.22,30.0,0,73.46,51.23,Wednesday,Afternoon,2,5,0
15573,2023-01-03 11:41:00,Jayanagar,12.939362,77.58172,Tuesday,11,Very Heavy,Clear,Potholes,Car,Minor,Minor,Speeding,No Helmet,0,1,South End Circle,56531,5.8,88.01,0,68.62,87.36,Tuesday,Morning,1,1,0
15574,2023-05-09 09:14:00,Jayanagar,12.927951,77.592346,Tuesday,9,Very Heavy,Raining,Potholes,Bus,Severe,Fatal,Speeding,No Helmet,1,2,South End Circle,40652,22.16,63.21,0,42.6,51.3,Tuesday,Morning,1,5,0
15575,2023-11-07 21:38:00,Jayanagar,12.936066,77.594356,Tuesday,21,Moderate,Raining,Dry,Car,Moderate,Minor,Ignoring Signal,No Helmet,0,2,South End Circle,7262,57.26,30.0,0,58.61,66.75,Tuesday,Night,1,11,0
15576,2023-09-19 03:15:00,Indiranagar,12.976002,77.642977,Tuesday,3,Light,Foggy,Under Construction,Truck,Minor,Minor,Speeding,Overspeeding,0,1,CMH Road,19214,39.55,30.55,0,58.26,57.58,Tuesday,Night,1,9,0
15577,2023-09-08 16:52:00,HSR Layout,12.912424,77.646933,Friday,16,Light,Overcast,Potholes,Bicycle,Severe,Fatal,Ignoring Signal,No Helmet,1,2,Outer Ring Road,8678,52.98,30.0,0,42.0,60.32,Friday,Afternoon,4,9,0
15578,2023-10-09 00:05:00,Koramangala,12.938989,77.628076,Monday,0,Light,Foggy,Wet,Truck,Moderate,Serious,Speeding,Unknown,0,2,Sony World Junction,15703,48.56,30.0,0,75.55,53.25,Monday,Night,0,10,0
15579,2023-02-08 17:40:00,HSR Layout,12.911283,77.644722,Wednesday,17,Heavy,Foggy,Under Construction,Bus,Minor,Minor,Drunk Driving,Overspeeding,0,1,27th Main Road,38728,21.39,66.97,0,84.37,62.81,Wednesday,Evening,2,2,0
15580,2023-07-06 12:53:00,Indiranagar,12.976918,77.639456,Thursday,12,Moderate,Foggy,Wet,Bus,Moderate,Minor,Distracted Driving,Jumping Signal,0,2,CMH Road,57526,7.03,99.51,3,34.22,91.46,Thursday,Afternoon,3,7,0
15581,2023-05-29 17:41:00,HSR Layout,12.925239,77.652155,Monday,17,Very Heavy,Foggy,Under Construction,Car,Moderate,Serious,Speeding,No Helmet,0,3,Outer Ring Road,20037,42.75,31.67,0,63.42,97.33,Monday,Evening,0,5,0
15582,2023-04-14 23:39:00,HSR Layout,12.924255,77.638209,Friday,23,Light,Cloudy,Dry,Truck,Severe,Serious,Ignoring Signal,Unknown,0,3,Outer Ring Road,12446,48.81,30.0,0,80.18,50.11,Friday,Night,4,4,0
15583,2023-03-06 10:54:00,HSR Layout,12.90984,77.64395,Monday,10,Very Heavy,Foggy,Wet,Motorcycle,Moderate,Minor,Speeding,Overspeeding,0,1,27th Main Road,38931,26.04,66.04,0,60.84,65.24,Monday,Morning,0,3,0
15584,2023-04-27 09:37:00,Indiranagar,12.982585,77.637844,Thursday,9,Very Heavy,Foggy,Under Construction,Truck,Moderate,Minor,Speeding,Unknown,0,2,CMH Road,57818,7.55,100.0,0,31.92,79.77,Thursday,Morning,3,4,0
15585,2023-07-22 14:06:00,Koramangala,12.934627,77.628622,Saturday,14,Moderate,Clear,Dry,Bicycle,Minor,Minor,Distracted Driving,Unknown,0,2,80 Feet Road,29010,31.12,47.88,0,46.29,70.31,Saturday,Afternoon,5,7,1
15586,2023-07-24 15:49:00,HSR Layout,12.910303,77.654633,Monday,15,Moderate,Overcast,Under Construction,Bus,Moderate,Serious,Speeding,No Helmet,0,4,Outer Ring Road,5912,50.46,30.0,1,80.73,72.9,Monday,Afternoon,0,7,0
15587,2023-07-11 17:01:00,Whitefield,12.988497,77.758947,Tuesday,17,Heavy,Clear,Under Construction,Motorcycle,Moderate,Minor,Ignoring Signal,Jumping Signal,0,2,Marathahalli Bridge,27309,29.78,47.25,1,63.94,51.17,Tuesday,Evening,1,7,0
15588,2023-05-15 20:10:00,Koramangala,12.942591,77.619321,Monday,20,Very Heavy,Clear,Wet,Bus,Moderate,Serious,Ignoring Signal,Jumping Signal,0,4,Sony World Junction,57252,11.43,91.27,1,77.11,98.85,Monday,Evening,0,5,0
15589,2023-02-07 17:11:00,Jayanagar,12.927851,77.587624,Tuesday,17,Heavy,Cloudy,Under Construction,Bus,Minor,Minor,Drunk Driving,Unknown,0,1,4th Block Complex,27882,33.15,48.76,0,58.97,68.3,Tuesday,Evening,1,2,0
15590,2023-12-08 03:40:00,Koramangala,12.939789,77.625843,Friday,3,Moderate,Cloudy,Wet,Auto Rickshaw,Moderate,Serious,Drunk Driving,No Helmet,0,4,80 Feet Road,52778,9.96,78.06,0,37.26,83.17,Friday,Night,4,12,0
15591,2023-04-15 23:39:00,Indiranagar,12.97151,77.638447,Saturday,23,Moderate,Cloudy,Dry,Bus,Severe,Serious,Distracted Driving,Overspeeding,0,2,100 Feet Road,32599,29.68,54.81,0,41.09,66.13,Saturday,Night,5,4,1
15592,2023-02-26 21:52:00,Koramangala,12.931812,77.617153,Sunday,21,Light,Overcast,Under Construction,Car,Minor,Minor,Distracted Driving,Unknown,0,1,80 Feet Road,25104,36.39,35.82,0,51.51,86.29,Sunday,Night,6,2,1
15593,2023-09-11 18:36:00,Koramangala,12.944407,77.628158,Monday,18,Very Heavy,Clear,Under Construction,Bus,Moderate,Minor,Drunk Driving,Jumping Signal,0,2,Sony World Junction,35388,26.87,59.27,0,75.45,61.98,Monday,Evening,0,9,0
15594,2023-03-04 21:01:00,HSR Layout,12.918242,77.637726,Saturday,21,Light,Haze,Under Construction,Bus,Moderate,Serious,Drunk Driving,Jumping Signal,0,3,Outer Ring Road,22478,41.93,32.49,0,80.15,72.02,Saturday,Night,5,3,1
15595,2023-04-03 23:22:00,Whitefield,12.993853,77.754186,Monday,23,Moderate,Cloudy,Potholes,Truck,Moderate,Minor,Ignoring Signal,Overspeeding,0,1,ITPL Main Road,53915,9.83,83.51,0,35.58,51.46,Monday,Night,0,4,0
15596,2023-05-18 05:05:00,Koramangala,12.932943,77.623752,Thursday,5,Light,Raining,Potholes,Bus,Moderate,Minor,Ignoring Signal,Overspeeding,0,1,Sony World Junction,34279,21.12,50.11,0,55.85,69.97,Thursday,Morning,3,5,0
15597,2023-08-07 06:23:00,Indiranagar,12.984881,77.64887,Monday,6,Moderate,Raining,Dry,Truck,Severe,Serious,Ignoring Signal,Overspeeding,0,1,CMH Road,28184,28.08,39.5,0,83.12,88.4,Monday,Morning,0,8,0
15598,2023-11-30 21:19:00,HSR Layout,12.908542,77.637225,Thursday,21,Light,Foggy,Under Construction,Motorcycle,Unknown,No Injury,Drunk Driving,Unknown,0,0,27th Main Road,43301,16.45,72.5,0,80.5,83.95,Thursday,Night,3,11,0
15599,2023-12-29 15:14:00,HSR Layout,12.91693,77.641678,Friday,15,Light,Haze,Potholes,Bicycle,Moderate,Minor,Distracted Driving,Overspeeding,0,2,27th Main Road,36575,28.39,64.03,0,63.57,72.74,Friday,Afternoon,4,12,0
15600,2023-04-03 17:36:00,Jayanagar,12.934407,77.574344,Monday,17,Very Heavy,Clear,Potholes,Car,Unknown,No Injury,Drunk Driving,No Helmet,0,0,4th Block Complex,19335,37.5,30.0,0,60.6,66.79,Monday,Evening,0,4,0
15601,2023-11-09 03:43:00,Koramangala,12.929811,77.615636,Thursday,3,Light,Overcast,Dry,Car,Minor,Minor,Distracted Driving,Jumping Signal,0,2,80 Feet Road,7853,49.41,30.0,1,59.77,63.27,Thursday,Night,3,11,0
15602,2023-07-02 00:00:00,Jayanagar,12.937495,77.581446,Sunday,0,Light,Clear,Under Construction,Motorcycle,Moderate,Minor,Drunk Driving,Overspeeding,0,1,4th Block Complex,46136,13.76,68.51,0,41.91,67.94,Sunday,Night,6,7,1
15603,2023-07-16 07:08:00,Indiranagar,12.97623,77.647035,Sunday,7,Moderate,Raining,Potholes,Bus,Minor,Minor,Distracted Driving,Jumping Signal,0,1,CMH Road,28850,28.76,47.71,0,46.3,82.6,Sunday,Morning,6,7,1
15604,2023-06-01 11:22:00,Indiranagar,12.97937,77.644066,Thursday,11,Very Heavy,Cloudy,Dry,Truck,Minor,Minor,Distracted Driving,Jumping Signal,0,2,100 Feet Road,5917,57.18,30.0,0,60.47,71.18,Thursday,Morning,3,6,0
15605,2023-07-13 09:41:00,Whitefield,12.993833,77.736972,Thursday,9,Heavy,Cloudy,Potholes,Car,Minor,Minor,Speeding,Jumping Signal,0,2,Marathahalli Bridge,33637,30.62,57.82,0,56.44,55.2,Thursday,Morning,3,7,0
15606,2023-11-13 00:11:00,Koramangala,12.94266,77.620915,Monday,0,Moderate,Overcast,Wet,Motorcycle,Moderate,Minor,Drunk Driving,Unknown,0,1,80 Feet Road,28835,33.87,46.13,0,61.48,86.5,Monday,Night,0,11,0
15607,2023-08-05 12:03:00,Koramangala,12.935291,77.624807,Saturday,12,Light,Clear,Under Construction,Bicycle,Unknown,No Injury,Distracted Driving,Unknown,0,0,80 Feet Road,38420,17.96,66.63,2,37.89,82.54,Saturday,Afternoon,5,8,1
15608,2023-12-24 03:44:00,Indiranagar,12.978715,77.645575,Sunday,3,Light,Raining,Potholes,Bicycle,Moderate,Serious,Speeding,No Helmet,0,3,CMH Road,42896,21.02,73.46,0,49.8,59.37,Sunday,Night,6,12,1
15609,2023-10-03 17:55:00,Indiranagar,12.98296,77.638782,Tuesday,17,Very Heavy,Haze,Potholes,Motorcycle,Severe,Serious,Drunk Driving,Jumping Signal,0,4,100 Feet Road,42366,17.29,71.28,2,55.47,54.03,Tuesday,Evening,1,10,0
15610,2023-12-01 17:54:00,Jayanagar,12.921195,77.578246,Friday,17,Heavy,Overcast,Potholes,Truck,Unknown,No Injury,Ignoring Signal,Unknown,0,0,South End Circle,49513,9.12,83.42,4,81.21,97.79,Friday,Evening,4,12,0
15611,2023-03-05 23:04:00,Koramangala,12.940876,77.6309,Sunday,23,Moderate,Foggy,Potholes,Motorcycle,Minor,Minor,Ignoring Signal,Overspeeding,0,1,Sony World Junction,39493,16.34,67.67,1,53.25,70.39,Sunday,Night,6,3,1
15612,2023-03-16 03:11:00,Whitefield,12.959764,77.727919,Thursday,3,Moderate,Haze,Potholes,Bicycle,Minor,Minor,Drunk Driving,Overspeeding,0,2,Marathahalli Bridge,24233,33.19,37.89,0,83.11,72.83,Thursday,Night,3,3,0
15613,2023-03-14 22:05:00,HSR Layout,12.91295,77.635097,Tuesday,22,Moderate,Haze,Wet,Motorcycle,Moderate,Serious,Drunk Driving,Overspeeding,0,1,27th Main Road,9779,45.52,30.0,0,53.22,99.9,Tuesday,Night,1,3,0
15614,2023-11-13 22:20:00,HSR Layout,12.907265,77.652005,Monday,22,Moderate,Overcast,Under Construction,Bus,Severe,Fatal,Ignoring Signal,Overspeeding,1,1,27th Main Road,54392,8.7,88.0,0,41.38,88.37,Monday,Night,0,11,0
15615,2023-06-06 01:09:00,Jayanagar,12.921949,77.594904,Tuesday,1,Moderate,Haze,Dry,Motorcycle,Severe,Fatal,Speeding,Unknown,2,1,4th Block Complex,38286,22.2,60.25,0,61.22,89.55,Tuesday,Night,1,6,0
15616,2023-01-12 13:17:00,Whitefield,12.980133,77.758601,Thursday,13,Light,Overcast,Under Construction,Auto Rickshaw,Severe,Serious,Speeding,Jumping Signal,0,1,Marathahalli Bridge,32263,24.76,46.62,0,58.84,52.82,Thursday,Afternoon,3,1,0
15617,2023-01-09 07:29:00,Koramangala,12.932786,77.620507,Monday,7,Light,Foggy,Potholes,Car,Moderate,Minor,Distracted Driving,Overspeeding,0,1,80 Feet Road,51247,7.2,88.83,4,62.93,62.98,Monday,Morning,0,1,0
15618,2023-08-28 21:49:00,Whitefield,12.96918,77.738344,Monday,21,Moderate,Raining,Dry,Truck,Severe,Serious,Distracted Driving,Jumping Signal,0,2,ITPL Main Road,24726,39.04,44.26,0,65.81,93.38,Monday,Night,0,8,0
15619,2023-06-04 11:20:00,HSR Layout,12.920395,77.63024,Sunday,11,Heavy,Cloudy,Dry,Bus,Moderate,Minor,Drunk Driving,Overspeeding,0,2,Outer Ring Road,43979,16.35,68.37,0,81.82,70.65,Sunday,Morning,6,6,1
15620,2023-08-22 04:45:00,Whitefield,12.962984,77.741268,Tuesday,4,Light,Foggy,Dry,Auto Rickshaw,Minor,Minor,Ignoring Signal,Jumping Signal,0,2,Marathahalli Bridge,54091,10.28,80.65,0,72.04,82.38,Tuesday,Night,1,8,0
15621,2023-08-16 11:35:00,HSR Layout,12.9263,77.640938,Wednesday,11,Heavy,Foggy,Dry,Motorcycle,Moderate,Minor,Speeding,Jumping Signal,0,1,27th Main Road,32480,23.87,58.16,1,80.32,77.21,Wednesday,Morning,2,8,0
15622,2023-02-02 04:34:00,HSR Layout,12.917497,77.647673,Thursday,4,Light,Foggy,Potholes,Auto Rickshaw,Moderate,Minor,Distracted Driving,No Helmet,0,1,Outer Ring Road,38756,22.18,61.56,0,50.95,91.84,Thursday,Night,3,2,0
15623,2023-06-06 10:59:00,Whitefield,12.96037,77.744729,Tuesday,10,Very Heavy,Haze,Under Construction,Auto Rickshaw,Moderate,Minor,Drunk Driving,Overspeeding,0,2,ITPL Main Road,33285,22.6,59.96,0,50.79,94.53,Tuesday,Morning,1,6,0
15624,2023-04-17 08:42:00,Koramangala,12.94366,77.625067,Monday,8,Heavy,Cloudy,Potholes,Truck,Minor,Minor,Distracted Driving,Unknown,0,1,Sony World Junction,44456,16.74,77.62,0,39.92,98.41,Monday,Morning,0,4,0
15625,2023-09-28 12:19:00,Whitefield,12.988809,77.75034,Thursday,12,Moderate,Raining,Under Construction,Car,Severe,Serious,Drunk Driving,Overspeeding,0,2,Marathahalli Bridge,51647,12.1,87.09,3,43.57,71.96,Thursday,Afternoon,3,9,0
15626,2023-04-08 09:51:00,Indiranagar,12.976265,77.639106,Saturday,9,Heavy,Foggy,Dry,Motorcycle,Moderate,Minor,Ignoring Signal,No Helmet,0,1,100 Feet Road,18925,38.61,35.49,0,54.07,55.17,Saturday,Morning,5,4,1
15627,2023-08-23 18:41:00,Indiranagar,12.978301,77.647806,Wednesday,18,Very Heavy,Haze,Under Construction,Bus,Minor,Minor,Ignoring Signal,Jumping Signal,0,2,CMH Road,32427,32.13,57.61,0,59.35,97.86,Wednesday,Evening,2,8,0
15628,2023-12-02 22:15:00,Whitefield,12.977264,77.742085,Saturday,22,Moderate,Haze,Wet,Truck,Moderate,Serious,Distracted Driving,Jumping Signal,0,1,ITPL Main Road,37046,24.62,53.86,1,37.6,94.39,Saturday,Night,5,12,1
15629,2023-09-03 21:03:00,Jayanagar,12.938556,77.59101,Sunday,21,Moderate,Cloudy,Potholes,Car,Moderate,Serious,Ignoring Signal,Overspeeding,0,1,South End Circle,9921,54.86,30.0,0,75.51,93.31,Sunday,Night,6,9,1
15630,2023-05-13 11:53:00,HSR Layout,12.91205,77.631709,Saturday,11,Very Heavy,Cloudy,Under Construction,Bus,Minor,Minor,Ignoring Signal,Jumping Signal,0,1,Outer Ring Road,36477,20.89,54.2,0,71.91,66.38,Saturday,Morning,5,5,1
15631,2023-06-03 13:36:00,HSR Layout,12.918654,77.65377,Saturday,13,Moderate,Clear,Under Construction,Auto Rickshaw,Severe,Serious,Ignoring Signal,Jumping Signal,0,2,27th Main Road,52800,14.67,92.38,4,43.13,74.56,Saturday,Afternoon,5,6,1
15632,2023-03-15 08:19:00,HSR Layout,12.913394,77.641234,Wednesday,8,Heavy,Foggy,Under Construction,Truck,Unknown,No Injury,Speeding,Overspeeding,0,0,27th Main Road,56063,10.98,98.11,0,42.78,69.96,Wednesday,Morning,2,3,0
15633,2023-06-28 23:31:00,Koramangala,12.93031,77.62668,Wednesday,23,Moderate,Cloudy,Potholes,Bicycle,Moderate,Minor,Ignoring Signal,Overspeeding,0,1,80 Feet Road,12911,51.57,30.0,0,41.38,64.99,Wednesday,Night,2,6,0
15634,2023-10-30 16:52:00,Koramangala,12.931691,77.618079,Monday,16,Moderate,Cloudy,Wet,Auto Rickshaw,Moderate,Minor,Speeding,Jumping Signal,0,2,80 Feet Road,45479,13.39,76.95,0,64.95,76.87,Monday,Afternoon,0,10,0
15635,2023-11-24 06:05:00,HSR Layout,12.917896,77.648195,Friday,6,Light,Clear,Under Construction,Bus,Minor,Minor,Drunk Driving,No Helmet,0,2,Outer Ring Road,49293,8.6,81.0,0,45.09,96.01,Friday,Morning,4,11,0
15636,2023-03-13 11:30:00,Koramangala,12.935116,77.618534,Monday,11,Heavy,Clear,Under Construction,Motorcycle,Minor,Minor,Distracted Driving,Unknown,0,2,Sony World Junction,55625,6.0,94.58,1,66.62,54.37,Monday,Morning,0,3,0
15637,2023-09-14 02:00:00,HSR Layout,12.918259,77.653066,Thursday,2,Light,Overcast,Wet,Motorcycle,Moderate,Minor,Speeding,Unknown,0,2,27th Main Road,42864,16.62,63.33,3,32.12,75.62,Thursday,Night,3,9,0
15638,2023-06-17 15:53:00,Whitefield,12.967874,77.736764,Saturday,15,Light,Cloudy,Under Construction,Truck,Minor,Minor,Speeding,Overspeeding,0,2,Marathahalli Bridge,22160,38.54,38.58,0,71.78,74.0,Saturday,Afternoon,5,6,1
15639,2023-01-04 12:59:00,HSR Layout,12.917671,77.632268,Wednesday,12,Light,Raining,Potholes,Motorcycle,Minor,Minor,Speeding,Overspeeding,0,1,27th Main Road,25224,38.92,34.24,0,67.56,58.04,Wednesday,Afternoon,2,1,0
15640,2023-09-26 05:20:00,Jayanagar,12.94206,77.579414,Tuesday,5,Light,Raining,Dry,Car,Moderate,Serious,Speeding,Jumping Signal,0,2,South End Circle,7229,53.21,30.0,0,74.52,83.78,Tuesday,Morning,1,9,0
